pr_auc,recall,cost_per_active_node,recall_at_10_percent,graph_mae
0.688865046230587,0.828847279110591,0.4751788908765653,0.16325336454066705,0.1148822751545578
0.6873834550516118,0.8308965517241379,0.4875381665838245,0.1663448275862069,0.1277639648098573
0.6808514932310382,0.8333831887526174,0.48341414607865774,0.15854023332336226,0.11239420434552955
0.7290872411557814,0.8521907931225735,0.4641313742437338,0.17054908485856904,0.11017724398742704
0.6845297858201282,0.8403064230995875,0.4715496368038741,0.16558632881555688,0.12299441642156153
0.6676731964581362,0.8445671121441023,0.478026382916697,0.15950029052876236,0.10894451330494043
0.7058230672699413,0.8346108490566038,0.4676797284788645,0.16627358490566038,0.12068972268718339
0.6920788432902032,0.838125665601704,0.4719069637102424,0.17172523961661343,0.0978790477958399
0.7244161073344452,0.8446141690808533,0.465944838686078,0.17461153542270214,0.0978247887291064
0.6740303750064116,0.8346658138791173,0.458372165268717,0.16885193476175248,0.12607732694821555
0.7003232136126392,0.8416572077185017,0.4780054116737534,0.16713961407491487,0.11666053003315234
0.7034167923745799,0.8551703877790834,0.46515323496027244,0.15569917743830788,0.1256624901352424
0.7054425999872824,0.8407534246575342,0.4722329497180814,0.1566780821917808,0.12494354325182298
0.6801798608507408,0.8367875647668394,0.482437006393381,0.16321243523316062,0.11462784876682977
0.6672771940768318,0.8385777218376337,0.4708808448764062,0.17306482064191314,0.11733624889450882
0.6726580739821929,0.8326704545454545,0.49034946629624215,0.16761363636363635,0.1170089192487098
0.7035054868095725,0.8357331766088745,0.4681582162492364,0.155451072583015,0.11795884880834734
0.7081798835079717,0.8531960996749729,0.4927803379416283,0.15276273022751896,0.11126444223358738
0.6814157603418338,0.8330971946727118,0.48728306403351285,0.16378577500708416,0.10698019594866051
0.6991613841558384,0.8345070422535211,0.45811620129112546,0.1698943661971831,0.10817837211479009
0.6847887994693334,0.8589211618257261,0.4853505027852131,0.175103734439834,0.09553205503760713
0.6878209036880168,0.8361581920903954,0.4627237706775436,0.16651798988997918,0.12009511727559874
0.676060992450463,0.8315789473684211,0.5010886703205947,0.15789473684210525,0.11299956261534626
0.6860154587668927,0.8293333333333334,0.5040443051810829,0.16746666666666668,0.10897861385746771
0.6935117100068009,0.84018862981399,0.48424473647025573,0.16295520041917735,0.10127725016771473
0.6735044232570991,0.826403024134923,0.4972367438386856,0.16225646990404188,0.12116324216455084
0.6976694773477362,0.8457462466882544,0.4584259670964873,0.18280836031792758,0.12467871360429283
0.7086111985021809,0.8356538356538357,0.48397143725311453,0.15943215943215944,0.11327268319165734
0.6974549202382996,0.8479154433352907,0.4683697377371325,0.17997651203758075,0.10593143563013747
0.6689465961609594,0.8329690914767406,0.4731231917161565,0.16422104277240088,0.1327289178993959
0.6842287575177105,0.8503421600714073,0.47096824408468246,0.1719726271942874,0.10005799950096025
0.6994320318433614,0.8420444701126191,0.4762793591538342,0.1565116950620849,0.1145507583029163
0.6855896721468351,0.8334768877404536,0.48470606364126667,0.1524547803617571,0.12682291585077562
0.6796830230015194,0.839513497478493,0.482164358819988,0.16226638979531297,0.11430616147695732
0.695454278757789,0.8361103523627424,0.4773211791516577,0.1688063370663753,0.11760634216113706
0.6769638621999624,0.8349867724867724,0.4497429814155793,0.17559523809523808,0.12463457796187831
0.7013950528450228,0.853781512605042,0.4601900272519702,0.16806722689075632,0.09958258361413001
0.692244933134753,0.8297266514806378,0.48516119313046097,0.15689066059225512,0.12632574114043302
0.6776909320943584,0.8284908321579689,0.49733121754183496,0.16473906911142455,0.1071422915880712
0.7069185594358962,0.8496110630942092,0.48015842790768526,0.16594641313742436,0.10331614942194145
0.6969516182365147,0.8425900083728719,0.48556311413454273,0.1590845660061401,0.10803153063707088
0.7017937005481305,0.8321342925659473,0.4594594594594595,0.16906474820143885,0.11873351831852831
0.6868256514554403,0.8477959523149432,0.48734558601988553,0.16883836983642916,0.11510033195292013
0.6667227139416204,0.8430702299564947,0.46191830016459673,0.18210068365444376,0.11974754308515759
0.6713733718385556,0.8419926650366748,0.4802757564151666,0.1604523227383863,0.1195931687951088
0.7006695090104622,0.8336944745395449,0.4867230381249073,0.16440953412784398,0.10845755282662758
0.7013141284715687,0.8392334309289327,0.5010625045797611,0.16262975778546712,0.10774916195207172
0.7000319938638773,0.8461538461538461,0.461354462550456,0.16714864083285136,0.1140577978700742
0.6923264096160601,0.8389524382901866,0.4767157828382318,0.16827212522576762,0.13498479114070036
0.6614657612166733,0.8301597051597052,0.48006249070078855,0.16246928746928746,0.12833893469881102
0.6849263456325397,0.8542841037204059,0.48923708830911994,0.16882750845546787,0.09526330650409806
0.6561025730476899,0.8442123585726719,0.49417232221894364,0.16565129097766174,0.10839446286332392
0.6866872774998127,0.8454493417286777,0.47297603749338574,0.16141957641671437,0.1163526078007614
0.7094751455552825,0.8387864366448543,0.47226550327204736,0.16716240333135038,0.11560374193853723
0.6713178922502647,0.8318865740740741,0.5008888888888889,0.16666666666666666,0.10783463991891229
